144 649|1285|51|0.016688|0.772727|5.517417
144 1285|649|51|0.016688|0.761194|7.728269
297 274|1|59|0.019306|0.830986|1.104127
274 99|1|103|0.033704|0.715278|0.950386
1169 1285|1|50|0.016361|0.909091|1.207905
274 259|1|88|0.028796|0.715447|0.950612
4834|1 1010|50|0.016361|0.757576|20.670996
1 4834|1010|50|0.016361|0.781250|19.895833
1010 4834|1|50|0.016361|0.980392|1.302643
649 1010|1285|55|0.017997|0.887097|6.334037
1010 1285|649|55|0.017997|0.820896|8.334408
58 1150|1|84|0.027487|0.840000|1.116104
772 1285|823|57|0.018652|0.678571|4.845127
772 823|1285|57|0.018652|0.876923|6.261395
649 274 1285|1|60|0.019634|0.869565|1.155388
1010 1285|1 649|54|0.017670|0.805970|10.802828
649 1010|1 1285|54|0.017670|0.870968|8.317742
1 1010 1285|649|54|0.017670|0.818182|8.306856
1 1010 649|1285|54|0.017670|0.900000|6.426168
649 1010 1285|1|54|0.017670|0.981818|1.304538
649 274 58|1|50|0.016361|0.892857|1.186335
1 649 58|1285|63|0.020615|0.707865|5.054290
649 58 1285|1|63|0.020615|0.887324|1.178983
4000|1 3850 1774|50|0.016361|0.617284|34.933699
1774|4000 1 3850|50|0.016361|0.609756|32.691485
4000 1|3850 1774|50|0.016361|0.735294|33.538191
4000 3850|1 1774|50|0.016361|0.714286|32.100840
4000 1774|1 3850|50|0.016361|0.724638|27.681159
1 3850|4000 1774|50|0.016361|0.625000|27.681159
1 1774|4000 3850|50|0.016361|0.735294|32.100840
3850 1774|4000 1|50|0.016361|0.746269|33.538191
4000 1 3850|1774|50|0.016361|0.877193|32.691485
4000 1 1774|3850|50|0.016361|0.877193|26.281390
4000 3850 1774|1|50|0.016361|0.806452|1.071529
1 3850 1774|4000|50|0.016361|0.925926|34.933699
772 823|1 1285|50|0.016361|0.769231|7.346154
1 772 1285|823|50|0.016361|0.666667|4.760125
1 772 823|1285|50|0.016361|0.892857|6.375167
772 1285 823|1|50|0.016361|0.877193|1.165523
4834|1 649 1285|50|0.016361|0.757576|21.436588
1 4834|649 1285|50|0.016361|0.781250|18.799213
4834 1285|1 649|50|0.016361|0.806452|10.809281
649 4834|1 1285|50|0.016361|0.980392|9.362745
1 4834 1285|649|50|0.016361|0.806452|8.187761
1 4834 649|1285|50|0.016361|0.980392|7.000183
649 4834 1285|1|50|0.016361|1.000000|1.328696
144 274|1 1285|52|0.017016|0.722222|6.897222
144 1285|1 274|52|0.017016|0.776119|3.566648
144 1 274|1285|52|0.017016|0.825397|5.893488
144 1 1285|274|52|0.017016|0.838710|2.892886
144 274 1285|1|52|0.017016|0.928571|1.233789
274 1285 326|1|64|0.020942|0.810127|1.076412
4000|3850 436 1774|56|0.018325|0.691358|34.635904
1774|4000 3850 436|56|0.018325|0.682927|35.983179
4000 436|3850 1774|56|0.018325|0.949153|43.292689
4000 3850|436 1774|56|0.018325|0.800000|39.432258
4000 1774|3850 436|56|0.018325|0.811594|38.753623
3850 436|4000 1774|56|0.018325|0.875000|38.753623
436 1774|4000 3850|56|0.018325|0.903226|39.432258
3850 1774|4000 436|56|0.018325|0.835821|43.292689
4000 3850 436|1774|56|0.018325|0.965517|35.983179
4000 436 1774|3850|56|0.018325|0.982456|29.435157
4000 3850 1774|436|56|0.018325|0.903226|18.159593
3850 436 1774|4000|56|0.018325|0.918033|34.635904
1304 58|1 274|50|0.016361|0.757576|3.481431
1304 1 58|274|50|0.016361|0.806452|2.781621
1304 274 58|1|50|0.016361|0.943396|1.253486
274 58 326|1|55|0.017997|0.916667|1.217971
144 1285|1 649|50|0.016361|0.746269|10.002618
144 649|1 1285|50|0.016361|0.757576|7.234848
144 1 1285|649|50|0.016361|0.806452|8.187761
144 1 649|1285|50|0.016361|0.833333|5.950156
144 649 1285|1|50|0.016361|0.980392|1.302643
4834|1 274 1285|55|0.017997|0.833333|16.118143
1 4834|274 1285|55|0.017997|0.859375|12.505952
4834 274|1 1285|55|0.017997|0.948276|9.056034
4834 1285|1 274|55|0.017997|0.887097|4.076643
1 4834 274|1285|55|0.017997|0.982143|7.012684
1 4834 1285|274|55|0.017997|0.887097|3.059783
4834 274 1285|1|55|0.017997|1.000000|1.328696
1010 274|1 1285|56|0.018325|0.835821|7.982090
1010 1285|1 274|56|0.018325|0.835821|3.841005
1 1010 274|1285|56|0.018325|0.875000|6.247664
1 1010 1285|274|56|0.018325|0.848485|2.926602
1010 274 1285|1|56|0.018325|0.982456|1.305385
274 58 1285|1|67|0.021924|0.893333|1.186968
1774|3850 436 14|50|0.016361|0.609756|35.158767
436 14|3850 1774|50|0.016361|0.925926|42.233278
3850 436|1774 14|50|0.016361|0.781250|41.885965
436 1774|3850 14|50|0.016361|0.806452|36.242884
3850 14|436 1774|50|0.016361|0.735294|36.242884
1774 14|3850 436|50|0.016361|0.877193|41.885965
3850 1774|436 14|50|0.016361|0.746269|42.233278
3850 436 14|1774|50|0.016361|0.943396|35.158767
1774 436 14|3850|50|0.016361|0.980392|29.373318
3850 436 1774|14|50|0.016361|0.819672|10.843801
1774 3850 14|436|50|0.016361|0.943396|18.967229
